Close
7.08
7.1
7.04
7.04
7.07
7
6.95
7
7
7.1
7
7.32
7.21
7.09
7.07
6.97
7.08
6.9
6.71
6.78
6.7
6.32
6.2
6.25
6.42
6.4
6.42
6.26
6.3
6.22
6.22
6.95
6.6
6.27
6.25
6.33
6.27
6.22
6.09
6.06
6.35
6.01
6.2
5.65
5.6
5.01
4.88
4.9
4.95
4.9
4.41
4.42
4.4
3.85
3.7
3.67
3.91
4.2
4.15
4.28
4.28
4.24
4.37
4.36
4.81
5.53
6.73
6.11
6
5.95
5.6
5.31
5.55
5.82
5.9
5.88
5.81
5.85
5.85
5.85
6.02
5.95
6.3
6.61
6.9
6.6
6.96
7.4
7.98
8.88
8.15
8.4
8.55
8.34
8.34
8.91
9.99
12.35
12.25
12.18
11.9
11.55
11.1
11.3
11.3
12.49
13.15
13.75
13.18
13.75
13.79
13.9
14.1
14.35
14.52
14.79
14.6
14.11
14.53
14.45
14.38
14.29
13.8
14.36
14.65
14.01
13.65
13.66
14.09
14.05
13.4
13.27
13.3
14.39
14.2
14.3
13.5
13.65
13.17
13.1
12.9
12.4
12.92
14.6
14.95
15
15.2
15.8
15.6
15.5
15.45
15.69
16.06
17.3
17.74
16.7
16.2
16.99
18.67
19.3
20.55
20.86
21.65
21.2
21.01
20.41
19.7
20.45
20.75
19.91
20.65
20.24
20.47
20.5
20.6
20.04
19.7
19.44
19.4
19.49
20.49
19.51
19.9
19.8
19.67
19.9
20.3
20.15
20.15
20.09
20.3
20.1
20.1
20.47
21.7
21.8
21.7
21.4
20.65
21.2
22.2
23.96
23.65
23.1
23.8
23.9
23.76
24.1
23.87
23.8
24.93
25.25
25.15
25.61
25.4
25.5
25.65
25.5
25.45
24.91
24.8
23.2
22.51
24.3
24.08
24.08
23.7
24.31
25.3
25.1
25.7
25.15
24.94
24.15
24.2
24.2
25.15
24.2
23.8
23.4
23.5
22.8
24
23.09
23.2
23.9
24.5
24.57
24.1
24.25
24.2
23.8
23.45
23.75
24.68
24.7
24.6
24.7
24
23.86
23.96
24.1
23.8
23.5
23.5
22.71
22.95
23.09
23
23
23.85
24
24.7
26.85
27.38
26.9
27.63
27.81
28.5
28.64
28.6
28.3
28.6
28.78
27.3
27.1
27.4
27.9
26.81
24.86
24.86
25.4
25.8
24.75
25.15
24.8
25.7
26.22
26.75
26.85
26.89
27.05
26.87
27.15
27.2
26.78
26.55
26.16
25.8
25.2
26.37
26
25.6
25.35
25.69
25.79
25.32
24.89
24.93
24.52
24.5
24.8
25.44
26.31
26.67
27.2
27.58
27.1
27.02
26.7
26.41
27.03
27.95
27.99
27.99
27.77
27.35
26.89
26.82
27
26.99
26.99
27.27
26.96
26.05
26.01
26.06
25.85
25.49
25.73
25.16
24.78
24.92
23.89
22.66
21.94
20.55
21.21
21.6
21.86
22.51
22.82
22.48
21
21.06
20.89
20.09
20.89
19.46
20.26
19.9
19.49
19.76
20.4
19.79
19.56
19.46
19.92
20.13
19.58
19.81
19.9
19.94
20.97
20.61
20.54
21.04
20.47
20.51
20.38
20.72
20.9
20.75
20.87
21
21.1
20.18
19.96
19.48
19.68
19.71
20.28
20.54
20.61
20.9
21
21.28
20.62
19.96
19.61
19.88
20.04
20.07
20.13
20
19.92
20.05
19.68
19.08
18.92
18.88
18.43
18.18
17.42
17.28
18.54
18.49
17.79
17.47
17.81
17.69
18.06
17.89
17.37
16.97
17.27
17.1
17.44
17.42
17.57
17.3
17.58
18.38
18.21
18.75
18.88
18.38
18.45
18.18
18.25
18.16
18.15
18.39
18.36
18.36
18.17
18.18
18
18.03
18.08
17.97
17.85
17.96
17.99
17.96
18.66
18.74
18.67
18.51
18.4
18.37
18.59
18.7
18.59
18.57
18.74
18.95
19.74
20
20.35
21.46
22.46
23.73
24.94
24.26
23.2
23.2
22.86
23.03
23.09
23.13
22.43
23.39
23.3
22.72
22.65
22.07
22.49
22.92
23.88
24.18
23.43
23.77
23.86
23.21
23.08
23.07
23.4
23.48
23.67
23.86
23.34
23.31
23.09
23.07
23.33
23.22
22.79
22.9
22.76
22.77
22.89
22.62
22.99
23.11
23.21
22.99
23
22.8
23.21
23.09
22.85
23
22.87
22.71
22.77
22.17
22.72
23
23.49
23.94
23.99
23.6
24.42
26.18
26.8
26.31
26.8
26.78
26.51
26.34
26.41
26.76
26.71
26.64
26.78
27.05
27.17
27.24
27.18
27
26.54
25.71
25.11
24.61
23.79
25.34
24.49
25.08
24.64
24.25
23.53
23.45
23.67
23.4
23.49
23.49
23.02
23.4
23.46
23.09
23.02
23.01
22.76
23.41
24.04
23.98
24.33
24.61
24.66
24.65
24.96
24.45
23.92
23.91
23.7
23.63
23.8
23.77
23.6
23.72
23.42
23.4
23.45
23.51
23.05
22.82
22.76
22.17
21.9
22.17
22.11
21.94
21.85
21.69
20.24
20.44
20.29
20.65
20.63
20.83
20.78
20.59
20.5
20.67
20.71
20.25
20.82
21.93
22.69
22.62
22.91
23.34
23.22
23.05
23.08
23.02
22.5
22.46
22.99
23.43
23.4
24.28
24.54
24.4
24.51
24.69
24.5
24.44
24.49
24.35
23.9
24.05
23.09
23.8
23.97
24.51
24.03
24.34
24.33
24.36
24.66
24.76
25.39
24.74
24.34
22.67
22.12
20
20.6
22.23
22.65
22.75
22.72
22.43
22.27
22.76
22.85
22.6
22.79
21.8
22.13
23.21
23.07
24.17
23.5
22.89
22.25
22.44
23.29
22.87
22.35
22.26
23.01
23.11
23.56
23.49
23.22
23.4
22.33
22.95
23.01
23.49
23.67
23.45
24.38
23.9
23.8
23.76
24
23.32
23.13
23.22
24
23.73
23.72
24
24.1
23.93
23.97
24.98
24.85
24.78
25.01
25.4
25.71
26.06
25.6
26.25
26.25
25.98
25.65
25.65
26.65
28.93
28
28.15
27.26
26.85
26.99
26.99
27.37
26.87
27.45
27
27.12
26.46
28
28.23
27.75
27.65
27.9
27.75
27.25
27.6
27.6
27.5
26.9
26
25.9
25.6
26
26.1
26.5
26.2
26.44
26.11
25.83
26
26.21
26.6
26.78
27.11
27.2
27.61
27.7
27.98
27.4
27.45
27.44
27.02
26.98
27
27.05
26.75
26.42
26.56
27.33
27.8
27.5
28.29
29
29.3
29.93
29.41
29.41
29.4
29.3
28.84
28.91
28.8
29.22
28.81
29.23
29
29.38
28.92
29.18
31.1
30.9
30.81
30.69
31.3
32.08
31.4
31.29
31.06
31.25
31.18
31.54
32.15
31.92
31.8
32.91
34.15
34.15
34.07
33.97
33.25
32.9
33.6
33.31
33.64
33.88
34.1
34.29
34.74
34.05
34.05
34.05
34.06
34.49
36
37.07
37.15
35.95
36.52
37
37.49
36.26
36.79
37.14
39
35.8
34.6
35.68
35.68
35.15
34.26
34.05
33.23
32.7
32.9
33.75
32.85
32.4
31.53
31.39
31
30.77
31.5
32.03
31.55
30.54
30.96
31.15
31.9
31.42
31.39
31.14
30.85
30.82
30.1
30.07
31.01
30.79
31.03
31.43
32.8
33.8
33.74
34.43
35.25
33.38
34.17
33.86
33.97
34.6
34.19
32.74
33.22
34.45
34.7
34.41
34.1
33.78
34.3
34.05
33.82
34.34
34.21
35.41
34.65
34.25
34.97
33.99
34
33.65
34.85
35.1
34.78
34.8
36.03
36.7
36.85
36.88
36.8
36.87
35.89
36.23
35.61
36.7
36.67
36.71
36.75
35.92
36.12
36.42
36.4
36.34
35.85
35.5
35.65
35.51
35.89
35.31
34.63
34.14
34.32
33.99
33.8
33.99
34.5
35
35.46
35.2
35.12
35.25
34.65
35.12
35.34
35.41
35.97
36.09
36.42
36.58
36.34
35.87
37.12
37.75
37.04
36.71
36.73
36.68
36.6
37.39
38.35
38.7
38
37.99
39.36
41.43
41.54
39.85
38.5
38.36
38.6
38.21
38.09
38.09
36.5
37.11
36.63
37.09
36.81
36.8
36.38
36.35
36.3
36.44
36.44
36.88
38.2
37.88
37.55
37.89
37.79
37.7
37.04
36.52
37.6
37.96
38.11
36.82
37.08
38.6
39.37
39.37
38.88
38.88
39.39
38.82
38.77
39.28
38.99
38.72
38.72
38.67
38.57
39.32
39.17
39.17
39.5
39.85
39.94
40.59
40.55
42.8
42.29
42.84
42.81
42.02
42.82
42.83
43.88
44.06
43.94
43.87
43.8
43.31
43.16
42.88
43.37
42.46
42.29
42.29
41.75
41.88
42.2
41.79
40.43
41
40.95
41.52
41.42
41.7
41.62
42.07
42.44
43.08
43.92
45.42
44.43
44.99
44.9
44.84
46.29
46.66
46.95
47.89
48.64
49.06
50.02
52.64
52.67
52.67
51.09
54.81
55.4
56.47
57.48
55.98
54.61
54.61
54.61
53.84
53.86
53.76
53.61
53.49
53.07
54.3
54.96
53.49
53.51
53.36
52.93
53.04
52.59
53.71
53.82
54.8
54.9
61.08
63.64
62.35
60.65
60.65
59.26
59.81
60.96
60.5
59.74
62.79
64.28
62.81
63.99
66.51
63.94
60.42
58.61
59.9
61.63
59.78
59.95
59.75
59.12
58.9
58.8
57.23
58.74
58.3
57.98
57.78
56.04
57.38
56.97
56.65
56.87
57.01
57
57.03
56.9
56.62
59.14
58.46
57.69
58.45
58.78
58.82
59.97
59.9
59.47
59.99
59.75
59.67
60.09
59.24
59.3
59.07
58.19
58.32
58.83
59.59
59.27
59.98
60.93
61.4
63.48
64.95
64.12
66.89
67.66
69.05
68.99
69.25
69.75
69.11
69.25
70.14
69.05
68.87
67.39
66.91
67.75
67.8
68.54
69.83
70.99
71.04
71.05
70.49
69.43
69.74
69.11
68.63
69.65
69.92
71.53
73.6
75.28
77.46
76.05
73.91
73.64
73.64
73.65
73.99
73.49
71.61
72.69
73.96
74.29
75.49
73.44
73.02
73.83
74.52
75.69
76.9
76.68
77.23
75.11
76.18
79.53
79.9
80
83.41
80.63
80.25
79.42
80.3
80.13
83.61
84.61
85.25
85.28
87.92
89.42
89.92
89.95
90.98
91.4
92.51
88.58
86.44
88.63
90.66
91.83
91.02
91.02
92.62
92.64
91.75
91.64
89.77
90.09
90.5
91.53
92
91.99
92.46
94.01
91.51
91.09
95.66
95.99
95.79
95.79
95.61
93.82
93.97
94.33
95.67
97.21
98.92
98.6
98.6
98.01
97.84
98.47
98.78
98.78
100.01
103.93
102.41
101.19
102.13
102.42
104.36
105.29
104.55
105.72
106.88
106.57
107.05
109.54
109.84
108.17
105.27
106.5
107.54
107.99
107.94
108.74
108.74
106.02
107.68
107.54
106.43
104.59
104.36
104.74
103.99
107.65
110.95
110.17
109.55
108.03
107.48
108.5
107.25
107.86
105.65
104.44
102.6
107.38
108.38
108.82
108.7
106.51
106.62
106.07
105.97
106.82
106.82
107.04
107.87
106.93
105.67
107.86
107.23
106.55
105.46
107.63
107.99
107.8
108.61
108.5
108.67
109.55
110.44
109.26
108.88
108.01
108.1
105.96
107.41
107.41
107.41
109.1
109.24
109.28
116.1
115.08
115
116.03
115.58
115.58
117.78
118.33
122.34
124.47
125.7
129.42
133.24
133.15
127.05
121.64
124.2
125.65
126.49
127.61
129
130.1
130.83
133.16
132.57
130.8
135.32
135.95
139.11
140.3
138.56
143.79
146.75
147.47
150.06
149.33
147.39
147.29
149.74
152.94
151.47
149.48
151.49
151.74
151.22
155.09
151.7
155.25
155
155.65
155.48
156.48
155
153.02
153.57
154
151.42
154.93
155.01
153
152.76
151.41
153.53
154.89
156.6
150.6
144.55
144.11
144.96
145.3
144.68
148.17
145.94
146.87
148.35
146.41
144.94
145.69
146.06
148.57
148.96
147.6
146.08
145.16
144.95
146.76
147.04
149.22
146.16
148.78
148.31
149.17
148.59
147.72
148.8
147.89
147.97
147.54
144.71
143.25
141.38
139.88
140.68
140.68
140.13
140.53
141.2
137.69
140.26
142.87
140.89
140.36
142.75
143.38
141.21
141.41
143.18
142.33
144
145.02
144.96
141.55
143.04
140.22
138.12
143.3
144.57
148.43
147.97
149.33
149.94
150.56
151.4
151.47
151.88
150.81
148.29
151.36
149.74
152.63
149.41
150.7
149.11
151.61
146
147.17
146.01
146.01
143.42
148.6
149.89
151.04
152.91
153.16
153.88
153.28
153.32
147.6
151.53
150.82
154.24
151.4
150.8
152.58
146.77
149.65
149.65
142.15
143.37
148.67
150.5
152.23
153.02
153.95
152.94
152.94
153.88
150.16
152.2
157.32
157.32
152.71
147.78
151.64
148.79
153.95
154.39
151.73
150.29
153.27
154.62
154.96
154.01
156.95
161.93
167.53
165.75
169.31
167.04
166.42
166.86
162.36
162.36
168.24
169.03
173.23
173.22
171.19
172.03
168.95
169.43
168.35
170.85
170.43
169.02
172.58
175.48
180.42
176.52
173.64
180.35
183.13
193.91
190.81
194.86
198.18
197.36
201.85
198.08
194.13
202.5
206.7
206.7
205.37
202.8
199.11
201.58
196.86
199.55
194.37
195.27
196.89
198.29
193.64
196.27
196.27
196.27
199.97
201.94
201.55
197.56
199.02
202.78
199.55
201.91
201.05
197.06
195.86
200.42
201.66
196.44
192.58
186.67
188.98
185.43
184.99
184.99
192.88
185.72
185.46
188.59
189.73
187.17
191.44
192.81
188.94
194.29
194.38
197.06
199
198.46
197.31
196.99
195.26
198.52
199.6
203.34
199.09
198.56
202.43
202.27
199.98
202.83
202.05
203.63
202.39
204.61
203.66
205.73
203.36
201.1
199.91
201.25
203.61
203.6
199.52
202.46
201.99
201.97
198.52
198.48
199.02
196.33
200.88
201.6
196.29
199.12
201.26
199.91
200.71
202.21
203.23
202.49
206.3
199.17
209.3
210.86
205.86
204.61
205.04
207.95
211.11
210.32
214.45
218.64
220.54
216.55
215.54
217.28
214.5
219.44
220.95
217.22
224.26
220.74
217.43
215.14
209.4
215.5
219
219.99
216.97
225.12
223.07
231.57
230.9
223.89
227.76
223.15
223.19
226.79
227.73
227.21
225.56
225.56
223.89
227.05
230.64
230.51
239.03
238.85
235.08
230.9
230.85
234.8
237.17
243.54
248.87
242.99
247.86
242.14
251.52
248.99
248.78
253.24
248.33
246.59
245.28
255.17
248.65
257.19
250.48
253.99
254.82
248.28
246.11
254.9
254.9
255.39
254.05
255.99
259.41
253.54
253.65
251.95
251.33
257.4
257.4
252.66
256.56
259.05
255.31
255.13
250.63
250.64
253.65
249.6
241.29
248.1
249.04
248.37
244.7
246.18
241.44
237.8
231.79
229.61
227.15
240.19
243.05
240.75
241.87
237.78
244.54
241.26
240.51
240.51
241.85
241.13
241.2
241.75
241.75
236.43
233.1
243.38
243.66
246.37
249.79
246.76
248.25
251.03
249.36
246.41
246.41
247.87
246.75
251.81
253.06
257.25
259.32
263.81
274.8
274.8
275.31
268.03
275.11
274.43
273.41
275.01
278.15
272.58
275.36
279.47
275.2
275.22
282.95
285.13
287.84
282.04
278.69
286.74
287.7
291.32
290.2
293.87
289.35
284.02
271.68
266.93
262.98
259.79
258.96
258.93
255.06
259.77
264.19
269.25
269.25
269.64
266.08
266.08
266.08
266.47
266.45
